,link,title,name,price,category,sex,Embedding,Features
10,https://www.myntra.com/kurtas/varanga/varanga-women-sea-green-floral-embroidered-kurta/13647624/buy,Varanga,Women Sea Green Floral Embroidered Kurta,839,topwear,Women,[0.0206449  0.03435314 0.00584956 ... 0.03873429 0.0084483  0.00435972],"[17.18961     5.830305    3.9777756  17.47328    -5.076871    1.2082337
  1.8422441  -2.2919567  -0.3719339  -1.8736548  -0.72558     2.550895
 -0.8891111  -3.4470706   1.6164503  -1.5905491   3.3395982   5.540365
 -1.430687    2.110102   -0.9731133   1.9090161   0.91438365 -0.46560204
  0.8118037  -5.1735973   6.2018375  -1.9160099   1.5441958  -1.4112173
  3.1192722  -0.39975506  0.2406519   1.2383981   0.7226784   6.3991857
  1.8836544  -1.6623648   0.23444968  0.2317431   1.3557907   2.2441063
  3.3577752  -0.8917632  -4.1373763  -2.0009916   2.3544652   1.0829756
  3.7443755  -1.4383321   1.7192662  -1.242333   -0.659919   -1.1396961
  1.8289433  -1.9672104  -1.0087311  -1.0091294  -1.6418147  -0.72317195
  0.26958334 -2.495654   -1.4183388   2.7427812   1.2832649  -1.3820407
  1.2275705  -3.9233541  -1.0026933  -1.9267738  -1.4799387  -2.4071953
 -1.0239562  -2.5227187  -1.4745686  -1.225039    1.0653479  -0.7827096
 -0.29637352  4.5438557  -2.4671254   1.8617373  -1.2397481  -2.4790533
  3.43614     1.6269803  -1.9502511  -5.750767   -2.997204   -2.1121073
  2.4835393  -1.5633544  -1.3677055  -1.6629542  -1.2213721   3.52432
  1.5267795  -2.263352   -1.951297    2.1375496 ]"
11,https://www.myntra.com/shirts/wild-west/wild-west-men-black-slim-fit-casual-shirt/9246129/buy,WILD WEST,Men Black Slim Fit Casual Shirt,593,topwear,Men,[0.00564307 0.03561471 0.         ... 0.0106248  0.00275617 0.01625346],"[20.796877    9.357835    3.8875868   7.0885925   5.565699    0.7241626
  5.5211573   8.121804   -6.1488166  -2.316792   -4.0209494   5.5645256
 -2.7771626   6.263796   -6.878324    3.1113844  -2.3614666  -1.8390498
  1.5500772   0.10232921 -4.87014    -4.102765    0.9592809  -1.9697613
 -0.65509903  3.7463434  -1.904042    3.7754955   3.2832224   1.2978681
  2.0546684  -0.69350344 -3.5699563   2.7952242   0.766214   -1.518471
 -1.2379353   1.3168277  -2.2014065   0.7016717  -0.12263235 -3.814994
  0.7128158   3.8325315  -2.8985033  -0.601492   -3.5736654  -2.9347868
 -1.4668765   5.8683352  -0.47416973  1.569474   -0.6111902   1.187981
  3.7640872  -0.16432837 -0.9240724   1.0738398   3.3573897  -0.67056054
  3.1072264   0.7862523  -2.1563644   0.19511758  0.22127837  1.5728025
 -0.7409316  -2.2790172  -2.2921817   0.6747943   0.32159367  1.543699
  0.3392384   1.2530587  -0.5190422  -2.1848826  -1.0131463   0.28799546
  0.27804562 -1.064646    3.6605852   2.9126241  -0.55333185 -0.31108263
  0.7846142  -1.6982238  -0.4967808   1.6272557  -0.40698195  1.5450506
 -0.5786004   1.8163241  -3.4668624  -0.59190345  0.6975746   1.0870204
  0.33840287  2.8787236   1.289347    1.8097203 ]"
12,https://www.myntra.com/tops/dressberry/dressberry-yellow--black-print-shirt-style-top/14323566/buy,DressBerry,Yellow &amp; Black Print Shirt Style Top,769,topwear,N.A.,[0.01902427 0.0448576  0.0158633  ... 0.00655132 0.         0.0190378 ],"[ 9.656342   -0.34486347 -2.0819292  14.146288   -5.3422017  -1.119223
 -3.497408   -4.0119534   3.1210032  -4.252039   -2.6972048   1.515982
 -7.999705   -3.0493736   0.71024334 10.668503    6.748219    2.5697024
  3.3762267   4.937646    1.8424288   2.4796264   3.3422673  -3.5123007
 -6.48271    -3.2699037  12.6671295  -2.8442626  -3.4538114  -6.054011
 -0.70546746  2.3450258   0.91182244 -4.2782845  -1.5575278   3.4937146
 -2.9979308   3.3016558   2.388741   -4.2827854   8.313966   -2.3270254
  0.50919867 -5.3629565   1.9976442   0.38045314 -3.3544571  -1.25588
  2.4020016  -2.1640306   0.17791417  4.557055    0.28608784  0.9560098
  3.0259285  -3.0819688  -2.4535897   1.1032488  -0.92064357 -1.5073212
  3.7926662   0.7408448   3.0551338  -0.2614159   5.6238546   0.92355853
 -0.5543059  -0.24906944 -2.555544   -0.61348826  2.344472   -6.673085
 -1.9959618  -0.04858461 -0.43830988  3.071262    1.6677306  -3.6880407
  0.07772899 -0.97840434  3.6868105  -4.1135373   7.550586    1.114691
  0.17288938 -0.19297889  2.8820546  -2.1333284  -2.7010086  -2.0132768
 -0.06911775  5.0595865   0.12681758  1.0214072  -0.77814454 -4.4569116
  1.2167729  -1.8441817  -1.0598975   1.6499912 ]"
13,https://www.myntra.com/kurtas/anouk/anouk-women-blue-embroidered-sequins-kurta/13902668/buy,Anouk,Women Blue Embroidered Sequins Kurta,799,topwear,Women,[0.0356743  0.03133121 0.         ... 0.03021176 0.00146578 0.01742208],"[17.35849     3.4371812   3.9875138  18.256395   -0.39621472 -1.9431322
  1.9589882  -2.4924161   3.2547548  -4.867071   -0.7785926   3.5685844
 -1.0542659   1.7860192  -3.34298     1.7143811  -0.21797542  2.9001093
  0.6103118  -2.8445513   1.1168463  -0.33071494 -3.5649123  -1.5104733
  3.2918978  -0.8818394   3.3087146  -2.9934947   0.7554412   2.2177086
 -0.1758914   3.0990884  -0.7273999  -5.0519743  -6.620921   -0.6959423
 -0.24416313 -1.5341746   0.5717343   0.22809578  3.4451122  -2.6019096
 -2.1155205  -1.0277807   0.8478693   3.1200452  -5.8094563   2.2702987
  1.8995445   1.7361829   1.6980395   0.01955163 -0.6109027   1.2000946
 -0.37746525  0.3781864  -2.2426667   1.5832496   1.3319117   1.0620062
  1.1579328   2.6320467   2.622585    1.3673985  -0.7173327   1.3494253
  0.38911575  1.5342396   0.78272897 -1.8990083   1.0269685  -1.5092093
  2.3382115   0.11745075  2.9777925  -2.8716133  -1.145165    1.3531616
  1.3859087   0.48281792 -0.40131882  0.9206013  -2.4327788   2.4854105
  2.1948867   2.7533793   0.4840641   2.2129261   0.2756945  -3.9073122
  1.0408709  -0.36150312 -1.1356313   3.908986    0.7568977  -2.6914334
  1.4712014   0.32931864 -2.7992406   0.50402665]"
14,https://www.myntra.com/shirts/mast--harbour/mast--harbour-men-rust-orange--brown-printed-pure-cotton-casual-shirt/11194984/buy,Mast &amp; Harbour,Men Rust Orange &amp; Brown Printed Pure Cotton Casual Shirt,645,topwear,Men,[0.0052171  0.02585853 0.0037409  ... 0.01018526 0.00353353 0.01356379],"[ 2.14575577e+01  6.19948101e+00  3.44864964e+00  1.11914310e+01
  3.97096109e+00  6.94121122e-01  8.30238533e+00  5.39454365e+00
 -7.05696249e+00  5.67316055e+00 -2.07812715e+00  2.13939619e+00
 -5.26103115e+00 -8.68613720e-02 -1.75507617e+00  4.73711157e+00
  3.42457366e+00  2.48874593e+00  2.27783227e+00 -7.31862307e-01
 -4.44173813e+00 -3.89621079e-01 -8.81670117e-01 -1.03594184e+00
 -2.55964667e-01  2.39537954e+00 -1.43987358e+00  1.08815682e+00
  8.54767501e-01 -8.14344168e-01 -1.30154729e+00 -3.74242783e-01
 -4.69274044e+00  3.01314783e+00 -2.80853963e+00  2.34615493e+00
 -9.01490629e-01 -4.10733074e-01  4.83123779e-01  6.79315567e+00
 -3.09202862e+00 -7.21567452e-01  7.43044019e-01  1.31747162e+00
 -2.24958515e+00  2.34349227e+00  1.16092873e+00 -2.14685249e+00
 -3.53514957e+00  9.82261181e-01  3.48260593e+00  1.20147645e-01
 -3.09213734e+00  1.52772796e+00  1.35915220e+00 -3.13633412e-01
  2.95530939e+00  2.17008948e+00  6.72527730e-01  1.11902988e+00
  8.43439460e-01  3.84015274e+00 -1.57703233e+00  1.22935939e+00
 -1.14664435e+00  7.23951995e-01 -3.64290953e-01 -8.41735601e-02
 -1.23912787e+00 -1.08917511e+00 -1.07773793e+00 -8.79929662e-01
 -2.21994132e-01 -1.36654961e+00 -1.46641910e+00 -4.66521382e-01
 -1.32698500e+00  3.45295691e+00 -3.16424608e+00  1.09480393e+00
  3.55679178e+00  1.15437321e-02  3.32238555e+00 -3.82016730e+00
  7.64799714e-01 -1.23863906e-01 -1.39131415e+00 -3.74290645e-02
 -3.36109251e-01  2.90996242e+00  8.02723646e-01  1.87357199e+00
  8.01414728e-01 -1.22244036e+00  3.30626750e+00  2.61607289e+00
 -2.70716190e+00 -1.64336729e+00  2.37663373e-01 -4.63808632e+00]"
15,https://www.myntra.com/tops/sera/sera-pink--multicoloured-floral-printed-puff-sleeves-chiffon-blouson-crop-top/13740088/buy,Sera,Pink &amp; Multicoloured Floral Printed Puff Sleeves Chiffon Blouson Crop Top,649,topwear,N.A.,[0.01684544 0.00530545 0.00632249 ... 0.01686008 0.01075697 0.01691936],"[10.90227     4.857812    0.46072185 10.463746    1.3792186  -3.5781405
 -0.0126535   0.8725082   7.434561    7.9261928  -1.444001   -2.5953467
 -2.109144   -3.9640336  -0.45220613 -0.5513454   0.64590627  6.3655577
  2.1792624   0.14768428 -5.0566244   0.35940605 -5.3281016  -5.1515646
 -1.3915709  -7.368945    2.3425593   0.6627792  -2.3683016  -1.6963812
  1.0314357   5.4975133  -0.41300783  3.6067243   2.6874938   3.8165514
  5.719961    1.8265656   5.5677524  -2.1487944  -2.4673743   7.2209263
  0.5683745   2.2974102   1.8476026   0.8894059  -4.0613203   4.539164
 -0.01912847  5.212076   -1.5849829  -0.23623705  0.8334403   2.6557174
 -8.283541   -2.7377775  -1.8864695  -3.2184038  -1.6147108   1.647499
 -1.5102906   1.1584467  -1.6240038  -3.739972   -0.32815543  0.93769324
 -1.7516497   4.878975    7.806048    0.32448295  1.5772681  -0.7410656
 -0.22246334  1.7408725   3.480504   -4.948167    2.8354118   2.934697
  1.5217028  -0.19635089 -3.9187682   3.7293253  -1.0107896   0.27621758
 -2.7865953   5.5222154   3.323944   -2.8300066   2.0565536  -0.5443417
  1.7820863  -1.0632243  -0.27474493  2.3594573   2.2675364   0.45844394
  0.80500406  0.70176893  0.6449241   2.8264832 ]"
16,https://www.myntra.com/tops/harpa/harpa-blue-self-design-top/13594080/buy,Harpa,Blue Self Design Top,649,topwear,N.A.,[0.01427569 0.03293068 0.01348145 ... 0.         0.00469793 0.03326077],"[14.169659    0.08061731  1.4988306  16.21323    -0.26499638 -0.80541694
  4.142774   -5.7225356   7.88583    -2.1662629  -2.7517502   1.6286596
 -3.4665804  -1.6253018  -4.7725797   7.341686   -4.465754    1.5098962
  2.5435362   0.49218488 -0.14614147 -4.0185823  -4.5479655   2.7420392
  3.286328   -1.836607    1.6918495  -2.0574594  -4.479859   -1.1943797
 -2.3198776   2.7432775  -2.3940008  -4.026273    3.001762    1.237971
 -1.3500627   0.18536574 -0.6331226   3.578811    3.5993083  -1.3687689
 -1.9149019  -0.16753168 -3.300583   -0.4020378  -4.4382157   0.052609
  2.6493733   0.7314508  -0.36182714  0.22970337 -1.9434762  -1.7277483
  1.5842735   1.4689713   2.8085196   2.3195395  -2.6386425  -0.56051046
  3.826669    0.33578888  1.6851842  -1.7163954   0.31239924  3.0827537
  1.1783661   0.49992365 -0.367737    2.3697186   1.9882854  -3.710958
  0.90197664 -2.3430398   2.5741217  -0.67545044 -1.5034206  -1.6923559
 -0.37266973 -1.0212396   1.6220646  -3.21404     2.1457329  -1.638922
  0.38047317  2.0643413  -1.4949517   4.063265   -2.822549    0.59033436
 -3.6852071   0.5811261   3.456832   -1.5297879  -3.4720535  -4.7271132
 -2.0933788  -0.5718345   2.447871    2.581562  ]"
17,https://www.myntra.com/tshirts/herenow/herenow-men-green-printed-polo-collar-pure-cotton-t-shirt/7546910/buy,HERE&amp;NOW,HERENOW Men Green Printed Polo Collar Pure Cotton T-shirt,506,topwear,Men,[0.00227646 0.06330388 0.00795232 ... 0.02407187 0.         0.04894596],"[ 1.9015066e+01  4.7239285e+00  4.0715475e+00  1.2394471e+01
  2.3181872e+00 -1.2949623e+00  4.0437207e+00  6.4204564e+00
 -6.5023336e+00  6.5027398e-01  8.9057434e-01  1.2306489e+00
  3.1488520e-01  2.7135727e+00  2.0653656e-01 -3.1407099e+00
  1.0056375e+00 -5.9010215e+00 -1.3547859e+00 -6.2624459e+00
  1.5894831e+00 -3.4106877e+00 -4.1428232e-01 -1.2972853e+00
  8.7138760e-01 -2.7987907e+00  4.9465942e-01  1.9127414e+00
  2.5135825e+00 -3.5085573e+00  3.8900847e+00 -5.3998618e+00
  1.8735157e+00 -2.6283097e-01 -3.3895125e+00  1.2195266e+00
  9.1880536e-01 -6.9414270e-01 -6.1860669e-01 -2.6632471e+00
  1.0062121e+00 -2.7586362e+00 -1.8491691e-01 -3.6145493e-01
  1.0919517e+00 -1.3503828e+00 -2.7253425e+00  4.3226618e-01
  2.0218337e+00  2.8018117e+00 -1.1476656e+00 -1.5626369e+00
 -2.9304342e+00  1.6637836e+00 -7.8855991e-01 -6.6731095e-01
  1.4132152e+00  4.0025511e-01  2.1177342e+00 -3.9651882e-02
 -2.0036304e-01 -2.8204079e+00  3.6614008e+00  2.6804991e+00
 -1.4342730e+00 -2.4405336e+00  3.7868929e+00  3.0904548e+00
  2.3568444e+00 -1.4027076e+00  3.8887732e+00  2.3085961e+00
 -2.6094003e+00 -2.0367405e+00 -2.7274547e+00  1.6288188e+00
 -2.5349715e+00 -1.2068760e+00 -1.1640975e+00  1.1752826e+00
  8.6529309e-01  9.7769654e-01 -2.0155404e+00  7.1349460e-01
 -1.3785748e+00 -3.1448665e+00  8.9321136e-03  7.3013892e+00
  5.0839019e-01  2.3402631e+00 -3.8533503e-01  7.1734631e-01
 -1.0503824e+00 -2.0509725e+00 -4.5855598e+00  5.1649910e-01
 -2.4291956e+00 -2.4932163e+00 -1.5839393e+00 -2.1209855e+00]"
18,https://www.myntra.com/shirts/highlander/highlander-black-slim-fit-casual-shirt/1265389/buy,HIGHLANDER,Highlander Black Slim Fit Casual Shirt,599,topwear,N.A.,[0.00468986 0.0088309  0.         ... 0.01408625 0.00749566 0.04173679],"[15.40866     6.325032    3.7102728  14.024971   -2.158717   -5.36758
  2.9396095   0.6567063   1.0455451  -1.0239474   0.9802277  -7.2678537
 -3.6541286  -5.1370106  -4.474517    0.4573887  -2.6729178  -4.614642
  4.531998    1.7716522   2.3713853  -2.071429   -1.8627807  -2.605985
  0.07388188 -1.0423756  -8.871373   -3.1283102  -2.2825465   1.0837289
 -0.5500608   0.9058851  -3.1777287  -0.21055385 -0.40001458  1.7115011
 -0.27734908 -0.88932365 -2.3874478   3.8928704   2.029082   -3.04839
  0.14828712  1.1758192  -3.6514263  -0.71934414 -1.8340237  -2.67447
 -5.33741     1.6431363  -0.03025883  3.151264   -1.09733     4.197099
  1.493851    0.97244805 -2.4200258  -0.20270334  0.28517967 -3.0871773
  2.6059804   1.1999921   0.15235573 -0.48623163 -5.3921576   0.25554225
  2.3012266   0.4246418  -1.5650403  -0.8092835   4.9810643  -0.11549805
  1.6489501  -5.226708    1.7054783  -0.19414094 -1.9589725  -0.33151218
 -1.026494   -2.8719525   1.5498967   2.1246605  -1.0375617   0.75681865
 -4.0175033   0.3021367   0.64217305 -2.0817573   2.7333317  -0.26017326
 -2.2908      0.97072214  0.53324383 -1.1758397  -1.7819188   0.02163607
 -0.46317214  2.6719866  -2.1907842  -1.3872812 ]"
19,https://www.myntra.com/tshirts/roadster/roadster-women-black-pure-cotton-t-shirt/2439138/buy,Roadster,Women Black Pure Cotton T-shirt,224,topwear,Women,[0.00104728 0.03978426 0.         ... 0.02268345 0.02352726 0.01210266],"[13.722991   -0.08063784  5.2665567  11.362776   -1.8744749  -3.9450827
  3.5872078   0.27028087 -0.23226738 -1.4159684   1.0293739   4.176503
 -1.3169599   4.903733    5.992477   -5.1754      0.9152247  -4.1967807
 -2.2800367   7.150427   -6.2176037   2.0254285  -2.284884    3.600121
  5.348917   -4.7065277   2.6279936   7.283981    0.7746886   1.3116163
  0.83923066  1.4803563   1.9196182   1.0985131   0.8361874  -0.51429665
  2.7982028  -1.2961414  -0.6540441  -3.3374836   6.85781    -6.211988
 -0.08753225 -1.618092   -4.368637   -1.3322079   2.3421836  -5.398799
 -2.0658727   2.2585564   2.1811826   1.607528    0.89550817 -0.40912414
 -0.7319476  -1.0039505  -0.49053466 -1.1124972   1.2415496   0.12621239
 -0.20889214  0.27426526 -3.331857    0.48828137  3.284843   -0.5869442
 -1.8542397   3.9106603   1.8124733  -1.6332791  -0.85392356 -3.4949324
 -2.487259    3.1663039  -0.95129097 -0.3767476  -3.83077    -2.7188795
  4.3611064  -3.523245    0.55021167 -0.8021752   0.60177207 -5.3452997
 -1.0491806  -1.3093886   1.538783   -1.6828396  -0.73045415  0.75136
  1.962589   -1.2770283   0.13429856 -1.3867975  -3.123558   -0.6115312
  1.3460608  -1.4678612   0.58799946 -0.04330307]"
20,https://www.myntra.com/shirts/invictus/invictus-men-grey-slim-fit-solid-casual-shirt/13406412/buy,INVICTUS,Men Grey Slim Fit Solid Casual Shirt,584,topwear,Men,[0.00186944 0.04265087 0.00131885 ... 0.02296006 0.01873271 0.01619322],"[18.28355     3.2262785   4.8485274  13.912674    0.8893927   0.07276855
  7.7090883   4.7460427   1.6200697  -1.341509   -1.5111811  -1.68633
 -5.777332   -2.1778846   0.468215    0.7813937   2.3538942  -0.5524827
  5.6103625  -3.4510021  -8.1093     -2.3482344   3.2183945   4.7000084
  4.14414     6.048617   -0.28599215 -1.683262    2.1813784   2.5224776
 -0.84515387 -3.0700676   2.181503    1.7564538   2.4359837  -2.192291
 -2.5203776  -1.419325    2.109704   -0.3386725   2.1561704  -0.5368752
 -1.5205214   0.44712713  0.88598394 -0.94673103 -1.9594736  -3.4602866
 -5.4819226  -0.78349924 -0.48594677 -0.6808299  -0.8775047  -0.5219664
  0.90671796  0.2484809  -2.067152    0.18633717 -3.1757483   1.8022522
  2.1680844  -0.8574096   0.18157797 -2.0347078  -1.8435407  -1.0151658
 -4.627598    1.464518    2.109146    1.0547371   0.14126685 -2.5763588
 -3.008164    2.022521    0.087464   -0.3191682   1.7118679  -1.965738
 -3.1284668   0.24183236 -4.7688804   0.35883164  0.12998271  0.03184161
  0.28636232  4.438355    1.124649    0.1664238  -2.7645028   1.4858845
  1.9344296   1.2507488  -1.5552686   4.0259256   3.9410949  -0.17280191
  0.5798713   1.1356496   1.8608031  -2.8169727 ]"
21,https://www.myntra.com/shirts/dennis-lingo/dennis-lingo-men-black-slim-fit-casual-shirt/14094534/buy,Dennis Lingo,Men Black Slim Fit Casual Shirt,699,topwear,Men,[0.00564307 0.03561471 0.         ... 0.0106248  0.00275617 0.01625346],"[20.796877    9.357835    3.8875868   7.0885925   5.565699    0.7241626
  5.5211573   8.121804   -6.1488166  -2.316792   -4.0209494   5.5645256
 -2.7771626   6.263796   -6.878324    3.1113844  -2.3614666  -1.8390498
  1.5500772   0.10232921 -4.87014    -4.102765    0.9592809  -1.9697613
 -0.65509903  3.7463434  -1.904042    3.7754955   3.2832224   1.2978681
  2.0546684  -0.69350344 -3.5699563   2.7952242   0.766214   -1.518471
 -1.2379353   1.3168277  -2.2014065   0.7016717  -0.12263235 -3.814994
  0.7128158   3.8325315  -2.8985033  -0.601492   -3.5736654  -2.9347868
 -1.4668765   5.8683352  -0.47416973  1.569474   -0.6111902   1.187981
  3.7640872  -0.16432837 -0.9240724   1.0738398   3.3573897  -0.67056054
  3.1072264   0.7862523  -2.1563644   0.19511758  0.22127837  1.5728025
 -0.7409316  -2.2790172  -2.2921817   0.6747943   0.32159367  1.543699
  0.3392384   1.2530587  -0.5190422  -2.1848826  -1.0131463   0.28799546
  0.27804562 -1.064646    3.6605852   2.9126241  -0.55333185 -0.31108263
  0.7846142  -1.6982238  -0.4967808   1.6272557  -0.40698195  1.5450506
 -0.5786004   1.8163241  -3.4668624  -0.59190345  0.6975746   1.0870204
  0.33840287  2.8787236   1.289347    1.8097203 ]"
22,https://www.myntra.com/tshirts/roadster/roadster-men-black-solid-round-neck-t-shirt/2475892/buy,Roadster,Men Black Solid Round Neck T-shirt,399,topwear,Men,[0.00479606 0.02698613 0.00067385 ... 0.01070667 0.00401128 0.00773809],"[ 1.7546677e+01  5.6681061e+00  4.2720051e+00  1.1970471e+01
  2.5714366e+00 -3.1476882e-01  3.7863281e+00  7.5868554e+00
  5.9541529e-01  3.7740190e+00  2.8857133e+00 -1.8370302e+00
  2.0592673e+00 -3.0871782e-01 -4.2972727e+00 -8.4663677e+00
  3.3373818e+00 -8.1098175e+00  3.6115899e+00 -9.0668905e-01
  2.3555737e+00  2.3249080e+00 -4.4663864e-01 -1.3529587e-01
 -3.6365545e+00  1.2660239e+00 -1.2661232e+00 -1.1549280e+00
  5.2321005e+00  5.3983912e+00 -4.1529804e-01 -2.0147459e-01
 -7.8169336e+00 -4.0172839e-01 -6.3046188e+00  2.5329466e+00
 -4.9516091e+00 -1.9077260e+00 -1.6597798e+00 -4.2126594e+00
  7.4415523e-01 -4.2568288e+00 -3.1453466e+00  3.3892003e-01
  8.3721000e-01  2.2131091e-01 -2.7371728e-01 -2.6134684e+00
 -8.6317074e-01  2.8669566e-01 -1.5568011e+00 -2.7615743e+00
 -3.4763110e-01  1.4558153e+00  1.5073220e-01  3.0489492e+00
 -6.2753212e-01  2.9033175e+00  2.8511460e+00  1.3093562e+00
  1.4960332e+00  3.6845794e-01 -1.4608600e+00  1.0649118e+00
  5.4652888e-02  3.6449769e+00  4.6340775e+00 -2.0080862e+00
  8.4208781e-01  1.3032150e+00 -7.4382305e-01  1.0200520e+00
  2.7331161e-01 -2.7482631e+00  2.6101494e-01 -3.7613633e-01
 -4.6870002e-01  2.2627180e+00  2.4643308e-01  1.1197820e+00
  3.6737227e+00  1.3811340e+00 -5.1936048e-01  3.9801817e+00
  1.5376174e+00  3.5679272e-01 -8.3398931e-03 -5.9641808e-01
 -7.0428240e-01 -3.0945058e+00  2.4909759e+00 -2.8522572e-01
  5.7781518e-01  1.8801249e+00 -9.7279406e-01 -2.1644862e+00
 -5.2705657e-01 -1.1387724e+00 -4.1162543e+00 -1.4664160e-01]"
23,https://www.myntra.com/sweatshirts/tokyo-talkies/tokyo-talkies-women-pink--white-colourblocked-hooded-sweatshirt/10742376/buy,Tokyo Talkies,Women Pink &amp; White Colourblocked Hooded Sweatshirt,587,topwear,Women,[0.00356348 0.00835869 0.         ... 0.00889153 0.         0.02597494],"[17.813744    3.0499413   2.7759345   7.346785   -1.5430256  -3.9070377
 -0.1450811  -1.5477118   4.499051   -5.0884557  -0.42660567 -4.733739
  3.1579227   1.1744969  -4.3294935  -6.7119517  -6.193764    0.21100144
 -2.0358255   4.6129227  -1.5791793  -0.46565208 -5.992236   -1.200096
 -0.44440413 -4.1998925   0.35211012  4.1064577  -3.7062693   4.8717413
 -0.25808036  2.2070713  -3.2942612  -2.9024792   1.7541232   0.24627458
  1.098252   -2.0033581  -1.7596753   1.170707   -1.592703    3.640434
  1.6768999  -0.20043033 -4.3099785   2.3835964   0.8207507  -2.9847841
  6.241194    2.3424156   1.4494337  -4.124945    3.252113    2.5477247
  2.9787056  -3.1638474  -0.67441833 -0.11901158 -1.6951814  -3.6899426
  1.6572348  -1.5354115  -1.6633368   1.5570899  -3.0159497  -1.778745
 -2.140376    2.147819    3.896986   -0.61216164 -1.2184577  -1.1097324
  5.74379    -0.91706574 -0.7653174   1.7476037   1.0103304   2.2445436
 -4.1753044  -0.34628934  0.26910573  4.3165593   2.9093719  -0.13038707
  0.15615657 -1.9487761  -0.47090816 -0.5847359   2.1215513  -1.45226
  1.4740492   1.865442    0.6591369   0.13679972  0.03847516 -0.12021282
  1.3730034  -1.1624875  -0.7735236   2.059722  ]"
24,https://www.myntra.com/kurtas/anouk/anouk-women-pink--white-striped-kurta/13789722/buy,Anouk,Women Pink &amp; White Striped Kurta,749,topwear,Women,[0.01472783 0.02624799 0.01043681 ... 0.00236352 0.00668859 0.00944189],"[11.643806   -1.8179214  -1.7206125  19.72091    -5.144146    0.5232293
 -0.90349334 -5.2282577   9.268564    3.0750136   1.5065614   2.5039265
 -3.4261007  -1.893817   -0.5265686   4.3208413  -2.797544    0.5907613
  0.867396    1.6871128  -2.6378658   4.7067966  -4.460553   -0.18024594
  3.3741994  -0.42345396  4.0667295  -1.8722494  -1.6964939  -1.9088147
  0.77552474  6.177399   -4.1720576  -3.4924943  -4.578368    3.5750895
  0.9869416  -5.085948    0.5913905  -0.6193664   4.212153    2.8743572
 -1.0001178  -1.1642094   2.2136185  -0.04781008 -6.105425   -2.087197
 -3.5015473   0.5826168   1.2039522   0.87766016 -2.4841719   2.3157816
 -0.42164415 -0.3631454   7.0577545   5.049733   -2.2928252  -2.1212184
 -0.08463144  1.5672785  -1.1171979  -4.680684   -2.3423436   1.6308563
 -0.85483116  3.8095624  -2.5076654   3.7407112  -0.07788506 -0.90382135
  1.5087359   2.6663418   2.3536594  -1.0317222  -3.3635244   3.779952
 -4.5912857   0.7627311   1.3660246  -6.1299706   4.1662607  -1.380085
 -2.7826152   2.3876135   1.6403513   1.4433869  -2.6102846  -0.5794234
 -2.6349635  -0.42818263  4.537426    4.3424225   3.4907012   1.7361382
  0.7976606   1.8870562  -2.6912122   0.7101088 ]"
25,https://www.myntra.com/tops/street-9/street-9-women-elegant-lavender-solid-cropped-top/16311340/buy,STREET 9,Women Elegant Lavender Solid Cropped Top,764,topwear,Women,[0.01421446 0.00944259 0.00427252 ... 0.01748649 0.00487177 0.02265952],"[12.133156    9.404377   -2.5539277  14.001972    6.0565042   5.2974715
 -2.939948   -0.6552528  -3.5157318   1.6453549  -3.7960134   2.8305757
 -1.8547039   5.7342243  -2.4575355   8.440978   -8.447432    7.001338
 -1.0129498   1.4144351  -3.4912088  -1.4274383  -6.610468    1.3259726
  1.8698664   0.38236117  0.41831014  2.0999863  -0.05914065  1.5886843
  0.7457968   0.08174542 -1.8768868  -3.8825536  -2.2367995   3.4847865
  2.900131   -0.5804235  -2.6239383  -0.27854165 -4.4404984  -4.176378
  1.5876634   0.43399534 -3.8825207  -0.96871257 -1.3737695  -0.99495476
  5.240468   -0.7291261  -0.60183865 -2.7964869  -2.6316285   1.595043
  1.7539027   0.32242537  1.7661972   0.51329017  4.693409    0.7525162
 -0.96276003 -0.25931743 -1.4298927  -1.7160454   0.2064493   0.9594952
 -2.3403518   3.3783479  -1.0132493   1.5942385  -0.6735177  -0.66909015
 -0.09880951  4.452977    0.6722819  -0.4993814   1.500739    1.4779155
 -0.8550358   0.9692264   2.4059367   1.7118728   1.1816648  -4.2525277
  1.8141127   3.106649    0.49428174  3.8907826  -0.2763451   2.452086
 -1.5152323  -1.3347735  -0.77158666 -3.111486    2.8557606  -2.533411
  0.49858612 -5.6409836   1.1075984  -0.13417569]"
