,link,title,name,price,category,sex
751,https://www.myntra.com/sunglasses/fastrack/fastrack-unisex-blue-lens--gold-toned-oval-sunglasses-with-uv-protected-lens/18832910/buy,Fastrack,Unisex Blue Lens &amp; Gold-Toned Oval Sunglasses with UV Protected Lens,1999,eyewear,Unisex
752,https://www.myntra.com/sunglasses/fastrack/fastrack-unisex-grey-lens--brown-round-sunglasses-with-uv-protected-lens/18832870/buy,Fastrack,Unisex Grey Lens &amp; Brown Round Sunglasses with UV Protected Lens,2499,eyewear,Unisex
753,https://www.myntra.com/sunglasses/fastrack/fastrack-unisex-brown-lens--brown-round-sunglasses-with-uv-protected-lens/18832858/buy,Fastrack,Unisex Brown Lens &amp; Brown Round Sunglasses with UV Protected Lens,2599,eyewear,Unisex
754,https://www.myntra.com/sunglasses/ted-smith/ted-smith-unisex-grey-lens--black-aviator-sunglasses-with-uv-protected-lens/18831560/buy,Ted Smith,Unisex Grey Lens &amp; Black Aviator Sunglasses with UV Protected Lens,1184,eyewear,Unisex
755,https://www.myntra.com/sunglasses/ted-smith/ted-smith-unisex-brown-lens--black-wayfarer-sunglasses-with-uv-protected-lens/18831558/buy,Ted Smith,Unisex Brown Lens &amp; Black Wayfarer Sunglasses with UV Protected Lens,1143,eyewear,Unisex
756,https://www.myntra.com/sunglasses/ted-smith/ted-smith-unisex-grey-lens--black-aviator-sunglasses-with-uv-protected-lens/18831552/buy,Ted Smith,Unisex Grey Lens &amp; Black Aviator Sunglasses with UV Protected Lens,1143,eyewear,Unisex
757,https://www.myntra.com/sunglasses/ted-smith/ted-smith-unisex-yellow-lens--black-aviator-sunglasses-with-uv-protected-lens/18831548/buy,Ted Smith,Unisex Yellow Lens &amp; Black Aviator Sunglasses with UV Protected Lens,1184,eyewear,Unisex
758,https://www.myntra.com/sunglasses/ted-smith/ted-smith-unisex-blue-lens--silver-toned-aviator-sunglasses-with-uv-protected-lens/18831538/buy,Ted Smith,Unisex Blue Lens &amp; Silver-Toned Aviator Sunglasses with UV Protected Lens,1184,eyewear,Unisex
759,https://www.myntra.com/sunglasses/ted-smith/ted-smith-unisex-black-lens--black-square-sunglasses-with-polarised-and-uv-protected-lens/18831532/buy,Ted Smith,Unisex Black Lens &amp; Black Square Sunglasses with Polarised and UV Protected Lens,1151,eyewear,Unisex
760,https://www.myntra.com/sunglasses/ted-smith/ted-smith-unisex-brown-lens--gold-toned-aviator-sunglasses-with-uv-protected-lens/18831524/buy,Ted Smith,Unisex Brown Lens &amp; Gold-Toned Aviator Sunglasses with UV Protected Lens,1184,eyewear,Unisex
761,https://www.myntra.com/sunglasses/ted-smith/ted-smith-unisex-grey-lens--gunmetal-toned-aviator-sunglasses-with-uv-protected-lens/18831516/buy,Ted Smith,Unisex Grey Lens &amp; Gunmetal-Toned Aviator Sunglasses with UV Protected Lens,1143,eyewear,Unisex
762,https://www.myntra.com/sunglasses/ted-smith/ted-smith-unisex-brown-lens--black-wayfarer-sunglasses-with-uv-protected-lens/18831514/buy,Ted Smith,Unisex Brown Lens &amp; Black Wayfarer Sunglasses with UV Protected Lens,1102,eyewear,Unisex
763,https://www.myntra.com/sunglasses/ted-smith/ted-smith-unisex-grey-lens--black-round-sunglasses-with-polarised-and-uv-protected-lens/18831512/buy,Ted Smith,Unisex Grey Lens &amp; Black Round Sunglasses with Polarised and UV Protected Lens,1151,eyewear,Unisex
764,https://www.myntra.com/sunglasses/ted-smith/ted-smith-unisex-blue-lens--black-wayfarer-sunglasses-with-uv-protected-lens/18831498/buy,Ted Smith,Unisex Blue Lens &amp; Black Wayfarer Sunglasses with UV Protected Lens,1102,eyewear,Unisex
765,https://www.myntra.com/sunglasses/ted-smith/ted-smith-unisex-grey-lens--gunmetal-toned-aviator-sunglasses-with-uv-protected-lens/18831496/buy,Ted Smith,Unisex Grey Lens &amp; Gunmetal-Toned Aviator Sunglasses with UV Protected Lens,1184,eyewear,Unisex
766,https://www.myntra.com/sunglasses/ted-smith/ted-smith-unisex-grey-lens--black-wayfarer-sunglasses-with-uv-protected-lens/18831490/buy,Ted Smith,Unisex Grey Lens &amp; Black Wayfarer Sunglasses with UV Protected Lens,1143,eyewear,Unisex
767,https://www.myntra.com/sunglasses/ted-smith/ted-smith-unisex-grey-lens--white-square-sunglasses-with-polarised-and-uv-protected-lens/18831486/buy,Ted Smith,Unisex Grey Lens &amp; White Square Sunglasses with Polarised and UV Protected Lens,1151,eyewear,Unisex
768,https://www.myntra.com/sunglasses/ted-smith/ted-smith-unisex-green-lens--gold-toned-aviator-sunglasses-with-uv-protected-lens/18831482/buy,Ted Smith,Unisex Green Lens &amp; Gold-Toned Aviator Sunglasses with UV Protected Lens,1184,eyewear,Unisex
769,https://www.myntra.com/sunglasses/ted-smith/ted-smith-unisex-brown-lens--brown-square-sunglasses-with-polarised-and-uv-protected-lens/18831480/buy,Ted Smith,Unisex Brown Lens &amp; Brown Square Sunglasses with Polarised and UV Protected Lens,1151,eyewear,Unisex
770,https://www.myntra.com/sunglasses/floyd/floyd-unisex-pink-lens--gold-toned-round-sunglasses-with-uv-protected-lens/18827354/buy,Floyd,Unisex Pink Lens &amp; Gold-Toned Round Sunglasses with UV Protected Lens,749,eyewear,Unisex
771,https://www.myntra.com/sunglasses/floyd/floyd-unisex-brown-lens--brown-oval-sunglasses-with-uv-protected-lens/18827346/buy,Floyd,Unisex Brown Lens &amp; Brown Oval Sunglasses with UV Protected Lens,749,eyewear,Unisex
772,https://www.myntra.com/sunglasses/floyd/floyd-unisex-black-lens--black-oval-sunglasses-with-uv-protected-lens/18827344/buy,Floyd,Unisex Black Lens &amp; Black Oval Sunglasses with UV Protected Lens,749,eyewear,Unisex
773,https://www.myntra.com/sunglasses/floyd/floyd-unisex-orange-lens--gold-toned-square-sunglasses-with-uv-protected-lens/18827342/buy,Floyd,Unisex Orange Lens &amp; Gold-Toned Square Sunglasses with UV Protected Lens,749,eyewear,Unisex
774,https://www.myntra.com/sunglasses/zinvo/zinvo-unisex-black-lens--gunmetal-toned-aviator-sunglasses-with-uv-protected-lens/18817732/buy,ZINVO,Unisex Black Lens &amp; Gunmetal-Toned Aviator Sunglasses with UV Protected Lens,5970,eyewear,Unisex
775,https://www.myntra.com/sunglasses/zinvo/zinvo-unisex-brown-lens--brown-rectangle-sunglasses-with-uv-protected-lens/18817730/buy,ZINVO,Unisex Brown Lens &amp; Brown Rectangle Sunglasses with UV Protected Lens,5970,eyewear,Unisex
776,https://www.myntra.com/sunglasses/zinvo/zinvo-unisex-grey-lens--black-aviator-sunglasses-with-uv-protected-lens/18817728/buy,ZINVO,Unisex Grey Lens &amp; Black Aviator Sunglasses with UV Protected Lens,5970,eyewear,Unisex
777,https://www.myntra.com/sunglasses/zinvo/zinvo-unisex-grey-lens--silver-toned-rectangle-sunglasses-with-uv-protected-lens/18817722/buy,ZINVO,Unisex Grey Lens &amp; Silver-Toned Rectangle Sunglasses with UV Protected Lens,5370,eyewear,Unisex
778,https://www.myntra.com/sunglasses/zinvo/zinvo-unisex-black-lens--black-rectangle-sunglasses-with-uv-protected-lens/18817720/buy,ZINVO,Unisex Black Lens &amp; Black Rectangle Sunglasses with UV Protected Lens,5370,eyewear,Unisex
779,https://www.myntra.com/sunglasses/aligatorr/aligatorr-unisex-clear-lens--black-aviator-sunglasses-with-uv-protected-lens/18811656/buy,ALIGATORR,Unisex Clear Lens &amp; Black Aviator Sunglasses with UV Protected Lens,699,eyewear,Unisex
780,https://www.myntra.com/sunglasses/aligatorr/aligatorr-unisex-clear-lens--black-rectangle-sunglasses-with-uv-protected-lens/18811654/buy,ALIGATORR,Unisex Clear Lens &amp; Black Rectangle Sunglasses with UV Protected Lens,699,eyewear,Unisex
781,https://www.myntra.com/sunglasses/aligatorr/aligatorr-unisex-black-lens--black-rectangle-sunglasses-with-uv-protected-lens/18811652/buy,ALIGATORR,Unisex Black Lens &amp; Black Rectangle Sunglasses with UV Protected Lens,379,eyewear,Unisex
782,https://www.myntra.com/sunglasses/aligatorr/aligatorr-unisex-brown-lens--brown-rectangle-sunglasses-with-uv-protected-lens/18811648/buy,ALIGATORR,Unisex Brown Lens &amp; Brown Rectangle Sunglasses with UV Protected Lens,399,eyewear,Unisex
783,https://www.myntra.com/sunglasses/aligatorr/aligatorr-unisex-brown-lens--brown-rectangle-sunglasses-with-uv-protected-lens/18811646/buy,ALIGATORR,Unisex Brown Lens &amp; Brown Rectangle Sunglasses with UV Protected Lens,379,eyewear,Unisex
784,https://www.myntra.com/sunglasses/aligatorr/aligatorr-unisex-clear-lens--black-rectangle-sunglasses-with-uv-protected-lens/18811642/buy,ALIGATORR,Unisex Clear Lens &amp; Black Rectangle Sunglasses with UV Protected Lens,499,eyewear,Unisex
785,https://www.myntra.com/sunglasses/aligatorr/aligatorr-unisex-clear-lens--black-rectangle-sunglasses-with-uv-protected-lens/18811640/buy,ALIGATORR,Unisex Clear Lens &amp; Black Rectangle Sunglasses with UV Protected Lens,699,eyewear,Unisex
786,https://www.myntra.com/sunglasses/aligatorr/aligatorr-unisex-clear-lens--black-rectangle-sunglasses-with-uv-protected-lens/18811638/buy,ALIGATORR,Unisex Clear Lens &amp; Black Rectangle Sunglasses with UV Protected Lens,499,eyewear,Unisex
787,https://www.myntra.com/sunglasses/aligatorr/aligatorr-unisex-clear-lens--black-aviator-sunglasses-with-uv-protected-lens/18811634/buy,ALIGATORR,Unisex Clear Lens &amp; Black Aviator Sunglasses with UV Protected Lens,499,eyewear,Unisex
788,https://www.myntra.com/sunglasses/aligatorr/aligatorr-unisex-clear-lens--white-rectangle-sunglasses-with-uv-protected-lens/18811630/buy,ALIGATORR,Unisex Clear Lens &amp; White Rectangle Sunglasses with UV Protected Lens,319,eyewear,Unisex
789,https://www.myntra.com/sunglasses/scaglia/scaglia-unisex-brown-lens--brown-cateye-sunglasses-with-uv-protected-lens/18810272/buy,SCAGLIA,Unisex Brown Lens &amp; Brown Cateye Sunglasses with UV Protected Lens,439,eyewear,Unisex
790,https://www.myntra.com/sunglasses/scaglia/scaglia-unisex-black-lens--white-cateye-sunglasses-with-uv-protected-lens/18810270/buy,SCAGLIA,Unisex Black Lens &amp; White Cateye Sunglasses with UV Protected Lens,439,eyewear,Unisex
791,https://www.myntra.com/sunglasses/scaglia/scaglia-unisex-pink-lens--pink-cateye-sunglasses-with-uv-protected-lens/18810268/buy,SCAGLIA,Unisex Pink Lens &amp; Pink Cateye Sunglasses with UV Protected Lens,439,eyewear,Unisex
792,https://www.myntra.com/sunglasses/scaglia/scaglia-unisex-yellow-lens--black-cateye-sunglasses-with-uv-protected-lens/18810266/buy,SCAGLIA,Unisex Yellow Lens &amp; Black Cateye Sunglasses with UV Protected Lens,439,eyewear,Unisex
793,https://www.myntra.com/sunglasses/scaglia/scaglia-unisex-black-lens--blue-cateye-sunglasses-with-uv-protected-lens/18810264/buy,SCAGLIA,Unisex Black Lens &amp; Blue Cateye Sunglasses with UV Protected Lens,439,eyewear,Unisex
794,https://www.myntra.com/handbags/walkway-by-metro/walkway-by-metro-blue-textured-oversized-structured-handheld-bag/19319624/buy,WALKWAY by Metro,Blue Textured Oversized Structured Handheld Bag,1099,handbag,N.A.
795,https://www.myntra.com/handbags/mast--harbour/mast--harbour-navy-blue-solid-shoulder-bag/8311809/buy,Mast &amp; Harbour,Navy Blue Solid Shoulder Bag,1399,handbag,N.A.
796,https://www.myntra.com/handbags/aldo/aldo-women-cream-coloured-pu-structured-handheld-bag/19473026/buy,ALDO,Women Cream-Coloured PU Structured Handheld Bag,7999,handbag,Women
797,https://www.myntra.com/handbags/zouk/zouk-black-colourblocked-structured-sling-bag/18388078/buy,ZOUK,Black Colourblocked Structured Sling Bag,1399,handbag,N.A.
798,https://www.myntra.com/handbags/hm/hm-women-beige-quilted-shoulder-bag/19410046/buy,H&amp;M,Women Beige Quilted Shoulder Bag,2699,handbag,Women
799,https://www.myntra.com/handbags/lavie/lavie-blue-pu-structured-handheld-bag/14964904/buy,Lavie,Blue PU Structured Handheld Bag,2249,handbag,N.A.
800,https://www.myntra.com/handbags/allen-solly/allen-solly-black-quilted-shoulder-bag-/19219282/buy,Allen Solly,Black Quilted Shoulder Bag,2159,handbag,N.A.
801,https://www.myntra.com/handbags/baggit/baggit-beige-solid-synthetic-regular-structured-handheld-bag-with-shoulder-straps/15979288/buy,Baggit,Beige Solid Synthetic Regular Structured Handheld Bag with Shoulder Straps,1030,handbag,N.A.
802,https://www.myntra.com/handbags/mast--harbour/mast--harbour-green-sling-bag/1629743/buy,Mast &amp; Harbour,Green Sling Bag,959,handbag,N.A.
803,https://www.myntra.com/handbags/miraggio/miraggio-black-solid-shopper-hobo-bag/19110284/buy,MIRAGGIO,Black Solid Shopper Hobo Bag,2764,handbag,N.A.
804,https://www.myntra.com/handbags/lavie/lavie-pink-structured-shoulder-bag/14416376/buy,Lavie,Pink Structured Shoulder Bag,989,handbag,N.A.
805,https://www.myntra.com/handbags/lino-perros/lino-perros-black-croc-textured-shoulder-bag/7743278/buy,Lino Perros,Black Croc Textured Shoulder Bag,1598,handbag,N.A.
806,https://www.myntra.com/handbags/the-mini-needle/the-mini-needle-black-pu-structured-handheld-bag-/18678466/buy,The Mini NEEDLE,Black PU Structured Handheld Bag,659,handbag,N.A.
807,https://www.myntra.com/handbags/women-marks/women-marks-women-grey-floral-printed-pu-structured-sling-bag/14695026/buy,WOMEN MARKS,Women Grey Floral Printed PU Structured Sling Bag,599,handbag,Women
808,https://www.myntra.com/handbags/anouk/anouk-blue-printed-sling-bag/13780116/buy,Anouk,Blue Printed Sling Bag,494,handbag,N.A.
809,https://www.myntra.com/handbags/miraggio/miraggio-green-animal-textured-pu-structured-sling-bag/19110300/buy,MIRAGGIO,Green Animal Textured PU Structured Sling Bag,3284,handbag,N.A.
810,https://www.myntra.com/handbags/fostelo/fostelo-grey-solid-shoulder-bag/12766294/buy,Fostelo,Grey Solid Shoulder Bag,699,handbag,N.A.
811,https://www.myntra.com/handbags/van-heusen-woman/van-heusen-woman-brown-pu-structured-sling-bag/19687654/buy,Van Heusen Woman,Brown PU Structured Sling Bag,2039,handbag,N.A.
812,https://www.myntra.com/handbags/lavie/lavie-gold-toned-textured-handheld-bag/2407593/buy,Lavie,Gold-Toned Textured Handheld Bag,1995,handbag,N.A.
813,https://www.myntra.com/handbags/guess/guess-women-brown-brand-logo-printed-structured-shoulder-bag/19198190/buy,GUESS,Women Brown Brand Logo Printed Structured Shoulder Bag,11599,handbag,Women
814,https://www.myntra.com/handbags/allen-solly/allen-solly-silver-toned-textured-structured-shoulder-bag/18037098/buy,Allen Solly,Silver-Toned Textured Structured Shoulder Bag,1979,handbag,N.A.
815,https://www.myntra.com/handbags/dressberry/dressberry-red-pu-structured-handheld-bag/15322762/buy,DressBerry,Red PU Structured Handheld Bag,749,handbag,N.A.
816,https://www.myntra.com/handbags/accessorize/accessorize-red-animal-textured-structured-shoulder-bag/15324060/buy,Accessorize,Red Animal Textured Structured Shoulder Bag,1938,handbag,N.A.
817,https://www.myntra.com/handbags/caprese/caprese-black-textured-sling-bag/14036012/buy,Caprese,Black Textured Sling Bag,1649,handbag,N.A.
818,https://www.myntra.com/handbags/mango/mango-women-magenta-solid-leather-structured-sling-bag/17968688/buy,MANGO,Women Magenta Solid Leather Structured Sling Bag,2513,handbag,Women
819,https://www.myntra.com/handbags/guess/guess-off-white-croc-textured-structured-handheld-bag/19198198/buy,GUESS,Off White Croc Textured Structured Handheld Bag,8999,handbag,N.A.
820,https://www.myntra.com/handbags/accessorize/accessorize-black-pu-structured-sling-bag/17174638/buy,Accessorize,Black PU Structured Sling Bag,1738,handbag,N.A.
821,https://www.myntra.com/handbags/dailyobjects/dailyobjects-mustard-yellow--grey-colourblocked-sling-bag/12035318/buy,DailyObjects,Mustard Yellow &amp; Grey Colourblocked Sling Bag,1199,handbag,N.A.
822,https://www.myntra.com/handbags/gaura-pakhi/gaura-pakhi-black-textured-structured-sling-bag/16237032/buy,gaura pakhi,Black Textured Structured Sling Bag,899,handbag,N.A.
823,https://www.myntra.com/handbags/allen-solly/allen-solly-blue-animal-textured-oversized-structured-shoulder-bag-with-pouch-/19219296/buy,Allen Solly,Blue Animal Textured Oversized Structured Shoulder Bag With Pouch,2279,handbag,N.A.
824,https://www.myntra.com/handbags/calvin-klein-jeans/calvin-klein-jeans-women-black-structured-shoulder-bag/19087506/buy,Calvin Klein Jeans,Women Black Structured Shoulder Bag,6399,handbag,Women
825,https://www.myntra.com/handbags/aldo/aldo-pink-structured-handheld-bag/19473040/buy,ALDO,Pink Structured Handheld Bag,7999,handbag,N.A.
826,https://www.myntra.com/handbags/lino-perros/lino-perros-coffee-brown-solid-shoulder-bag/7743440/buy,Lino Perros,Coffee Brown Solid Shoulder Bag,1708,handbag,N.A.
827,https://www.myntra.com/handbags/accessorize/accessorize-green-solid-shopper-tote-bag-with-pouch/15324064/buy,Accessorize,Green Solid Shopper Tote Bag With Pouch,2658,handbag,N.A.
828,https://www.myntra.com/handbags/caprese/caprese-women-blue-solid-structured-sling-bag/18036314/buy,Caprese,Women Blue Solid Structured Sling Bag,909,handbag,Women
829,https://www.myntra.com/handbags/nufa/nufa-multicoloured-printed-pu-structured-sling-bag/17627306/buy,NUFA,Multicoloured Printed PU Structured Sling Bag,1099,handbag,N.A.
830,https://www.myntra.com/handbags/allen-solly/allen-solly-grey-pu-structured-handheld-bag/16204018/buy,Allen Solly,Grey PU Structured Handheld Bag,1649,handbag,N.A.
831,https://www.myntra.com/handbags/lino-perros/lino-perros-dusty-pink-solid-satchel-bag/7743302/buy,Lino Perros,Dusty Pink Solid Satchel Bag,1328,handbag,N.A.
832,https://www.myntra.com/handbags/mochi/mochi-pink-textured-pu-structured-sling-bag/15170728/buy,Mochi,Pink Textured PU Structured Sling Bag,1323,handbag,N.A.
833,https://www.myntra.com/handbags/allen-solly/allen-solly-beige-structured-handheld-bag/16614400/buy,Allen Solly,Beige Structured Handheld Bag,1499,handbag,N.A.
834,https://www.myntra.com/handbags/mochi/mochi-white-textured-hobo-bag/14225484/buy,Mochi,White Textured Hobo Bag,1098,handbag,N.A.
835,https://www.myntra.com/handbags/allen-solly/allen-solly-women-yellow-pu-structured-handheld-bag/18036780/buy,Allen Solly,Women Yellow PU Structured Handheld Bag,1799,handbag,Women
836,https://www.myntra.com/handbags/lino-perros/lino-perros-beige-solid-handheld-bag/12949898/buy,Lino Perros,Beige Solid Handheld Bag,1637,handbag,N.A.
837,https://www.myntra.com/handbags/mango/mango-coffee-brown-solid-structured-hobo-bag/16125328/buy,MANGO,Coffee Brown Solid Structured Hobo Bag,1436,handbag,N.A.
838,https://www.myntra.com/handbags/caprese/caprese-coral-orange-pu-structured-sling-bag/14035836/buy,Caprese,Coral Orange PU Structured Sling Bag,2294,handbag,N.A.
839,https://www.myntra.com/handbags/lino-perros/lino-perros-gold-toned-solid-handheld-bag/7743334/buy,Lino Perros,Gold-Toned Solid Handheld Bag,1358,handbag,N.A.
840,https://www.myntra.com/handbags/dailyobjects/dailyobjects-beige--white-striped-sling-bag/7524010/buy,DailyObjects,Beige &amp; White Striped Sling Bag,1149,handbag,N.A.
841,https://www.myntra.com/handbags/van-heusen/van-heusen-green-textured-pu-structured-handheld-bag/18263346/buy,Van Heusen,Green Textured PU Structured Handheld Bag,1814,handbag,N.A.
842,https://www.myntra.com/handbags/accessorize/accessorize-black-solid-handheld-bag/13804360/buy,Accessorize,Black Solid Handheld Bag,4167,handbag,N.A.
843,https://www.myntra.com/handbags/allen-solly/allen-solly-burgundy-animal-textured-structured-satchel/19219322/buy,Allen Solly,Burgundy Animal Textured Structured Satchel,1679,handbag,N.A.
844,https://www.myntra.com/handbags/lavie/lavie-tan-brown-roth-ew-shoulder-bag/14149238/buy,Lavie,Tan Brown ROTH EW Shoulder Bag,1799,handbag,N.A.
845,https://www.myntra.com/handbags/allen-solly/allen-solly-black-pu-structured-satchel/18036832/buy,Allen Solly,Black PU Structured Satchel,1559,handbag,N.A.
846,https://www.myntra.com/handbags/miraggio/miraggio-black-textured-hobo-structured-bag/16834526/buy,MIRAGGIO,Black Textured Hobo Structured Bag,2009,handbag,N.A.
847,https://www.myntra.com/handbags/allen-solly/allen-solly-red-geometric-textured-pu-structured-shoulder-bag/15248704/buy,Allen Solly,Red Geometric Textured PU Structured Shoulder Bag,1399,handbag,N.A.
848,https://www.myntra.com/handbags/bagsy-malone/bagsy-malone-black-solid-handheld-bag-with-sling-bag-pouch--wallet/13378308/buy,Bagsy Malone,"Black Solid Handheld Bag With Sling Bag, Pouch &amp; Wallet",1014,handbag,N.A.
849,https://www.myntra.com/handbags/dressberry/dressberry-tan-brown-animal-textured-satchel/15322718/buy,DressBerry,Tan Brown Animal Textured Satchel,1014,handbag,N.A.
850,https://www.myntra.com/handbags/dailyobjects/dailyobjects-multicoloured-embroidered--sling-bag/12472736/buy,DailyObjects,Multicoloured Embroidered  Sling Bag,1199,handbag,N.A.
851,https://www.myntra.com/handbags/van-heusen/van-heusen-black-structured-sling-bag-with-tasselled-detail/18263430/buy,Van Heusen,Black Structured Sling Bag with Tasselled Detail,1484,handbag,N.A.
852,https://www.myntra.com/handbags/caprese/caprese-pink-solid-shoulder-bag/10117385/buy,Caprese,Pink Solid Shoulder Bag,1912,handbag,N.A.
853,https://www.myntra.com/handbags/toteteca/toteteca-black-pu-structured-hobo-bag-/15193008/buy,Toteteca,Black PU Structured Hobo Bag,896,handbag,N.A.
854,https://www.myntra.com/handbags/guess/guess-maroon--beige-brand-logo-print-structured-handheld-bag/15572236/buy,GUESS,Maroon &amp; Beige Brand Logo Print Structured Handheld Bag,13999,handbag,N.A.
855,https://www.myntra.com/handbags/mochi/mochi-tan-colourblocked-structured-sling-bag-with-tasselled/19136950/buy,Mochi,Tan Colourblocked Structured Sling Bag with Tasselled,1267,handbag,N.A.
856,https://www.myntra.com/handbags/zouk/zouk-green--brown-ethnic-motifs-printed-structured-shoulder-bag/17419072/buy,ZOUK,Green &amp; Brown Ethnic Motifs Printed Structured Shoulder Bag,1614,handbag,N.A.
857,https://www.myntra.com/handbags/anouk/anouk-black-green-embroidered-structured-sling-bag-with-mirror-work/14026916/buy,Anouk,Black&amp; Green Embroidered Structured Sling Bag with Mirror Work,549,handbag,N.A.
858,https://www.myntra.com/handbags/20dresses/20dresses-black-pu-structured-sling-bag-with-detachable-string/17168080/buy,20Dresses,Black PU Structured Sling Bag With Detachable String,1536,handbag,N.A.
859,https://www.myntra.com/handbags/guess/guess-gunmetal-toned-quilted-link-detail-sling-bag-with-non-detachable-sling-strap-/19198148/buy,GUESS,Gunmetal-Toned Quilted Link Detail Sling Bag with Non-Detachable Sling Strap,10599,handbag,N.A.
860,https://www.myntra.com/handbags/caprese/caprese-pink-solid-structured-hobo-bag/18036226/buy,Caprese,Pink Solid Structured Hobo Bag,2159,handbag,N.A.
861,https://www.myntra.com/handbags/caprese/caprese-women-beige-solid-shoulder-bag-with-embellished-detail/14036252/buy,Caprese,Women Beige Solid Shoulder Bag with Embellished Detail,1434,handbag,Women
862,https://www.myntra.com/handbags/zouk/zouk-black-geometric-structured-tote-bag/17589884/buy,ZOUK,Black Geometric Structured Tote Bag,1993,handbag,N.A.
863,https://www.myntra.com/handbags/code-by-lifestyle/code-by-lifestyle-women-pink-structured-satchel/19275892/buy,CODE by Lifestyle,Women Pink Structured Satchel,2499,handbag,Women
864,https://www.myntra.com/handbags/zouk/zouk-peach-coloured-floral-printed-half-moon-sling-bag/18827402/buy,ZOUK,Peach-Coloured Floral Printed Half Moon Sling Bag,2039,handbag,N.A.
865,https://www.myntra.com/handbags/caprese/caprese-women-black-solid-shoulder-bag-with-detachable-unicorn-tab-detail/14036198/buy,Caprese,Women Black Solid Shoulder Bag with Detachable Unicorn Tab Detail,2064,handbag,Women
866,https://www.myntra.com/handbags/aldo/aldo-beige-animal-structured-shoulder-bag-with-bow-detail/16176682/buy,ALDO,Beige Animal Structured Shoulder Bag with Bow Detail,10999,handbag,N.A.
867,https://www.myntra.com/handbags/lavie/lavie-white-swagger-handheld-bag/18860360/buy,Lavie,White Swagger Handheld Bag,1799,handbag,N.A.
868,https://www.myntra.com/handbags/lavie/lavie-red-textured-structured-hobo-bag/19291764/buy,Lavie,Red Textured Structured Hobo Bag,4199,handbag,N.A.
869,https://www.myntra.com/handbags/code-by-lifestyle/code-by-lifestyle-tan-textured-oversized-structured-handheld-bag-with-detachable-strap/15768912/buy,CODE by Lifestyle,Tan Textured Oversized Structured Handheld Bag With Detachable Strap,2699,handbag,N.A.
870,https://www.myntra.com/handbags/caprese/caprese-women-brown-solid-shoulder-bag/14036050/buy,Caprese,Women Brown Solid Shoulder Bag,1949,handbag,Women
871,https://www.myntra.com/handbags/caprese/caprese-brown-solid-sling-bag/11511856/buy,Caprese,Brown Solid Sling Bag,1499,handbag,N.A.
872,https://www.myntra.com/handbags/flying-berry/flying-berry-white-solid-sling-bag/13742310/buy,FLYING BERRY,White Solid Sling Bag,999,handbag,N.A.
873,https://www.myntra.com/handbags/code-by-lifestyle/code-by-lifestyle-beige-structured-shoulder-bag-/19275902/buy,CODE by Lifestyle,Beige Structured Shoulder Bag,2999,handbag,N.A.
874,https://www.myntra.com/handbags/baggit/baggit-olive-green-solid-regular-structured-sling-bag-with-printed-flap-applique-detail/16677224/buy,Baggit,Olive Green Solid Regular Structured Sling Bag with Printed Flap Applique Detail,871,handbag,N.A.
875,https://www.myntra.com/handbags/lavie/lavie-women-pink-quilted-shoulder-bag/9762041/buy,Lavie,Women Pink Quilted Shoulder Bag,1501,handbag,Women
876,https://www.myntra.com/handbags/dressberry/dressberry-pink-embellished-sling-bag/7016592/buy,DressBerry,Pink Embellished Sling Bag,1049,handbag,N.A.
877,https://www.myntra.com/handbags/lavie/lavie-navy-blue--red-colourblocked-sling-bag/7130706/buy,Lavie,Navy Blue &amp; Red Colourblocked Sling Bag,1371,handbag,N.A.
878,https://www.myntra.com/handbags/hidesign/hidesign-brown-leather-sling-bag/18789702/buy,Hidesign,Brown Leather Sling Bag,4091,handbag,N.A.
879,https://www.myntra.com/handbags/aldo/aldo-black-textured-pu-quilted-structured-sling-bag--/19473062/buy,ALDO,Black Textured PU Quilted Structured Sling Bag,7999,handbag,N.A.
880,https://www.myntra.com/handbags/mochi/mochi-yellow-textured-structured-sling-bag/19320618/buy,Mochi,Yellow Textured Structured Sling Bag,1990,handbag,N.A.
881,https://www.myntra.com/handbags/mona-b/mona-b-blue-upcycled-canvas-crossbody-bag/17461618/buy,Mona B,Blue Upcycled Canvas Crossbody Bag,899,handbag,N.A.
882,https://www.myntra.com/handbags/metro/metro-grey-textured-structured-handheld-bag/19136930/buy,Metro,Grey Textured Structured Handheld Bag,995,handbag,N.A.
883,https://www.myntra.com/handbags/tom--gee/tom--gee-blue-printed-shopper-tote-bag/19380494/buy,TOM &amp; GEE,Blue Printed Shopper Tote Bag,789,handbag,N.A.
884,https://www.myntra.com/handbags/lavie/lavie-blue-solid-pu-small-structured-shoulder-bag/14964898/buy,Lavie,Blue Solid PU Small Structured Shoulder Bag,1049,handbag,N.A.
885,https://www.myntra.com/handbags/adamson/adamson-blue-colourblocked-structured-sling-bag/17877366/buy,ADAMSON,Blue Colourblocked Structured Sling Bag,699,handbag,N.A.
886,https://www.myntra.com/handbags/fly-fashion/fly-fashion-grey-solid-sling-bag/14059780/buy,Fly Fashion,Grey Solid Sling Bag,499,handbag,N.A.
887,https://www.myntra.com/handbags/fly-fashion/fly-fashion-unisex-navy-blue-self-design-travel-sling-bag/14353706/buy,Fly Fashion,Unisex Navy Blue Self Design Travel Sling Bag,499,handbag,Unisex
